,Date,BTC_Price,Gold_Price,BTC_Change,BTC_pct_Change,Gold_Change,Gold_pct_Change
94,11/21/2014,350.6684624,1193.25,-49.26062440999999,-12.31733975682824,39.25,3.401213171577123
95,11/28/2014,377.2983895,1184.5,26.62992711999999,7.594046791942298,-8.75,-0.7332914309658495
96,12/5/2014,377.70396960000005,1204.5,0.4055800499999691,0.10749583386910279,20.0,1.6884761502743775
97,12/12/2014,352.4045849,1223.5,-25.29938463999997,-6.698204593436609,19.0,1.5774180157741802
98,12/19/2014,318.5636757,1197.5,-33.84090923000002,-9.602857248795935,-26.0,-2.125051082958725
99,12/26/2014,327.59207369999996,1177.0,9.028397970000015,2.8340952401048045,-20.5,-1.7118997912317326
100,1/2/2015,316.110271,1184.25,-11.481802679999987,-3.5049085745632826,7.25,0.6159728122344945
101,1/9/2015,291.0168197,1211.25,-25.093451329999994,-7.938195507098849,27.0,2.279924002533249
102,1/16/2015,208.5686211,1258.25,-82.44819857000002,-28.331076761643043,47.0,3.880288957688338
103,1/23/2015,233.3379622,1293.5,24.76934105000001,11.875871317250612,35.25,2.8015100337770713
104,1/30/2015,227.0887769,1263.5,-6.249185240000003,-2.6781691167692414,-30.0,-2.3192887514495557
105,2/6/2015,222.8871806,1264.0,-4.201596280000018,-1.850199880932556,0.5,0.03957261574990107
106,2/13/2015,236.1815316,1225.75,13.29435092,5.964609935135326,-38.25,-3.026107594936709
107,2/20/2015,244.68106659999998,1203.5,8.49953505000002,3.598729754278292,-22.25,-1.815215174383031
108,2/27/2015,254.63186910000002,1205.0,9.950802539999984,4.066846151307395,1.5,0.12463647694225177
109,3/6/2015,273.3267737,1196.5,18.69490454999999,7.3419343042725265,-8.5,-0.7053941908713693
110,3/13/2015,283.484049,1156.5,10.157275280000022,3.7161655050742066,-40.0,-3.343083994985374
111,3/20/2015,262.4636269,1171.75,-21.020422040000028,-7.415028152862504,15.25,1.3186338089061824
112,3/27/2015,246.86761069999997,1198.0,-15.596016279999986,-5.942162905551672,26.25,2.240238958822274
113,4/3/2015,254.1905011,1201.5,7.322890410000014,2.966322876751193,3.5,0.2921535893155259
114,4/10/2015,236.2307944,1201.9,-17.959706659999995,-7.065451535406007,0.40000000000009095,0.03329171868498468
115,4/17/2015,222.67063399999998,1204.55,-13.560160410000009,-5.740217080690649,2.6499999999998636,0.2204842332972679
116,4/24/2015,231.2520432,1192.15,8.581409250000007,3.8538576444639725,-12.399999999999864,-1.0294300776223373
117,5/1/2015,232.0187986,1179.0,0.7667553499999826,0.33156695147736354,-13.150000000000091,-1.1030491129472038
118,5/8/2015,244.20430090000002,1185.25,12.185502350000007,5.2519461457659675,6.25,0.5301102629346904
119,5/15/2015,237.4067608,1216.3,-6.797540129999987,-2.7835464419892078,31.049999999999955,2.619700485129716
120,5/22/2015,240.4513915,1211.0,3.044630679999983,1.282453233266025,-5.2999999999999545,-0.4357477595987795
121,5/29/2015,236.5005253,1190.4,-3.9508662199999947,-1.6431039119872612,-20.59999999999991,-1.7010734929809999
122,6/5/2015,224.6851071,1175.9,-11.815418139999991,-4.995937377522084,-14.5,-1.2180779569892473
123,6/12/2015,229.42533480000003,1179.25,4.740227680000004,2.109720461916226,3.349999999999909,0.2848881707628122
124,6/19/2015,244.6272094,1198.15,15.201874539999977,6.626066189503223,18.90000000000009,1.602713589145651
125,6/26/2015,243.2778516,1174.4,-1.3493577099999925,-0.551597556782574,-23.75,-1.9822225931644617
126,7/3/2015,256.2461058,1168.25,12.968254160000015,5.330634939669848,-6.150000000000091,-0.5236716621253483
127,7/10/2015,285.6012251,1162.4,29.355119339999987,11.455830420662723,-5.849999999999909,-0.5007489835223546
128,7/17/2015,279.9786998,1143.0,-5.6225253200000225,-1.9686628855474602,-19.40000000000009,-1.668960770819003
129,7/24/2015,288.7440006,1083.75,8.76530077000001,3.1307027197552086,-59.25,-5.183727034120735
130,7/31/2015,284.681201,1080.05,-4.062799589999997,-1.4070593957617636,-3.7000000000000455,-0.3414071510957366
131,8/7/2015,280.3008659,1091.35,-4.380335129999992,-1.5386808523405069,11.299999999999955,1.0462478588954172
132,8/14/2015,264.99138,1116.75,-15.309485919999986,-5.46180471918354,25.40000000000009,2.32739267879233
133,8/21/2015,232.91827569999998,1149.35,-32.07310423000001,-12.103451907021178,32.59999999999991,2.9191851354376457
134,8/28/2015,232.19514390000003,1125.5,-0.7231318499999873,-0.3104659124599101,-23.84999999999991,-2.0750859181276295
135,9/4/2015,230.9482398,1125.0,-1.2469041100000027,-0.537006971471424,-0.5,-0.0444247001332741
136,9/11/2015,240.35840519999996,1106.35,9.41016540999999,4.07457767150725,-18.65000000000009,-1.6577777777777858
137,9/18/2015,232.1751293,1136.0,-8.183275899999984,-3.4046139947600915,29.65000000000009,2.6799837302842766
138,9/25/2015,234.7269865,1145.5,2.55185720999998,1.0991087710485934,9.5,0.8362676056338028
139,10/2/2015,237.85360350000002,1106.3,3.126617049999993,1.3320228308160031,-39.200000000000045,-3.4220864251418632
140,10/9/2015,244.7380406,1151.5,6.884437020000007,2.894400975149274,45.200000000000045,4.085691042212786
141,10/16/2015,263.1900853,1176.35,18.452044769999986,7.53950825483962,24.84999999999991,2.1580547112461925
142,10/23/2015,278.6794394,1171.55,15.489354070000047,5.885234639886718,-4.7999999999999545,-0.4080418242869856
143,10/30/2015,329.47238799999997,1147.75,50.792948629999955,18.22629927101202,-23.799999999999955,-2.031496735094529
144,11/6/2015,375.39511289999996,1107.7,45.92272491,13.938262075914038,-40.049999999999955,-3.489435852755387
145,11/13/2015,338.19160669999997,1083.75,-37.20350628,-9.91049297089207,-23.950000000000045,-2.162137762932206
146,11/20/2015,322.43532430000005,1085.15,-15.75628236,-4.658980900228679,1.400000000000091,0.12918108419839364
147,11/27/2015,358.7104565,1064.65,36.27513219000002,11.250359206106705,-20.5,-1.8891397502649403
148,12/4/2015,363.66925219999996,1063.0,4.95879567999998,1.3823950739156832,-1.650000000000091,-0.1549805100267779
149,12/11/2015,455.3276316000001,1067.2,91.65837947,25.203774838152654,4.2000000000000455,0.39510818438382367
150,12/18/2015,463.0710194,1055.25,7.7433877900000425,1.7006189064959563,-11.950000000000045,-1.1197526236881603
151,12/25/2015,455.6404342,1071.9,-7.4305852600000435,-1.6046318919518885,16.65000000000009,1.5778251599147208
152,1/1/2016,434.33634689999997,1118.17,-21.30408725000001,-4.675635798055401,46.26999999999998,4.31663401436701
153,1/8/2016,453.8620978999999,1097.45,19.52575102000003,4.495536963211143,-20.720000000000027,-1.8530277149270709
154,1/15/2016,359.6326316,1081.1,-94.22946630000001,-20.761695398176474,-16.350000000000136,-1.4898173037496136
155,1/22/2016,382.1528894,1097.65,22.52025778000001,6.262017347516305,16.550000000000182,1.5308482101563392
156,1/29/2016,378.1490014,1112.9,-4.003887969999994,-1.04771887926362,15.25,1.389331754202159
157,2/5/2016,386.7883876,1158.5,8.639386150000007,2.284651319215713,45.59999999999991,4.097403180878777
158,2/12/2016,378.83666669999997,1239.5,-7.951720860000023,-2.0558323659987785,81.0,6.991799741044454
159,2/19/2016,420.32706169999994,1221.5,41.49039497000001,10.952053645739248,-18.0,-1.4521984671238404
160,2/26/2016,434.71229739999995,1231.0,14.385235739999985,3.4223910499170187,9.5,0.7777322963569382
161,3/5/2016,395.3494185,1271.5,-39.3628789,-9.054926472475271,40.5,3.290008123476848
162,3/12/2016,407.2759833,1262.25,11.926564799999994,3.0167148959125907,-9.25,-0.7274872198191112
163,3/19/2016,411.5068619,1254.5,4.230878539999992,1.0388234791806992,-7.75,-0.6139829669241434
164,3/26/2016,417.68131289999997,1216.45,6.174451000000033,1.500449098659398,-38.049999999999955,-3.0330809087285733
165,4/2/2016,421.8530085,1232.1,4.171695590000013,0.9987747742974901,15.649999999999864,1.2865304780303228
166,4/9/2016,418.2597924,1235.0,-3.5932160800000474,-0.851769694148235,2.900000000000091,0.2353705056407833
167,4/16/2016,431.9806333000001,1229.75,13.72084086000001,3.2804589658492014,-5.25,-0.4251012145748988
168,4/23/2016,454.65592069999997,1245.4,22.67528747,5.24914445802878,15.650000000000091,1.2726163854442034
169,4/30/2016,447.60859469999997,1274.5,-7.04732598999999,-1.5500350196341308,29.09999999999991,2.336598683153999
170,5/7/2016,460.037606,1280.25,12.429011290000005,2.776758855020926,5.75,0.45115731659474306
171,5/14/2016,456.2607216,1275.15,-3.7768843800000127,-0.8209947036016473,-5.099999999999909,-0.39835969537199056
172,5/21/2016,442.5225385,1256.5,-13.738183160000006,-3.011037879968932,-18.65000000000009,-1.4625730306238551
173,5/28/2016,527.3270021000001,1221.25,84.80446361999998,19.16387443480074,-35.25,-2.805411858336649
174,6/4/2016,570.950871,1211.0,43.623868860000016,8.272640825573992,-10.25,-0.8393039918116683
175,6/11/2016,614.1066613,1266.6,43.15579032000005,7.558582097867311,55.59999999999991,4.591246903385624
176,6/18/2016,757.7169474,1284.5,143.61028613999997,23.385235040549627,17.90000000000009,1.4132322753829223
177,6/25/2016,666.478299,1313.85,-91.23864845000003,-12.04125745909003,29.34999999999991,2.284935772674185
178,7/2/2016,705.9440134,1331.75,39.46571439000002,5.921530296033911,17.90000000000009,1.362408189671583
179,7/9/2016,650.5796193,1356.1,-55.36439404999999,-7.842604087891969,24.34999999999991,1.8284212502346469
180,7/16/2016,664.6615359,1330.5,14.081916569999976,2.1645185542294043,-25.59999999999991,-1.8877663889093659
181,7/23/2016,656.0183957,1323.2,-8.643140150000022,-1.3003821770063253,-7.2999999999999545,-0.5486659150695193
182,7/30/2016,654.2501793,1332.5,-1.7682163999999148,-0.2695376244796139,9.299999999999955,0.702841596130589
183,8/6/2016,594.1439012999999,1362.6,-60.10627806000002,-9.187048006857749,30.09999999999991,2.2589118198874227
184,8/13/2016,585.3192731,1336.7,-8.824628200000006,-1.4852678250398776,-25.899999999999864,-1.900777924555986
185,8/20/2016,581.8212221,1346.85,-3.4980509600000005,-0.5976312622772049,10.149999999999864,0.7593326849704394
186,8/27/2016,574.8664521000001,1324.9,-6.954770049999979,-1.1953448560673332,-21.949999999999818,-1.6297286260533703
187,9/3/2016,603.5027351,1311.5,28.636283059999982,4.981380102697513,-13.400000000000091,-1.0113970865725783
188,9/10/2016,626.2798138999999,1335.65,22.777078770000003,3.774146734475201,24.15000000000009,1.84140297369425
189,9/17/2016,610.0505721,1314.25,-16.229241839999986,-2.5913723355053713,-21.40000000000009,-1.6022161494403542
190,9/24/2016,603.7765389,1335.9,-6.2740331700000525,-1.0284447646556472,21.65000000000009,1.6473273730264477
191,10/1/2016,614.7129471,1327.9,10.936408180000058,1.8113337428259464,-8.0,-0.5988472191032262
192,10/8/2016,618.315389,1255.0,3.602441929999941,0.5860364495703909,-72.90000000000009,-5.489871225242871
193,10/15/2016,640.0888565,1256.15,21.773467480000022,3.5214176887245747,1.150000000000091,0.09163346613546541
194,10/22/2016,661.1154486,1263.95,21.02659208,3.284948935989715,7.7999999999999545,0.6209449508418544
195,10/29/2016,716.1637196,1265.9,55.04827104000003,8.32657460368463,1.9500000000000455,0.15427825467779938
196,11/5/2016,708.5706627000001,1301.7,-7.593056860000047,-1.0602403685496709,35.799999999999955,2.8280274903230866
197,11/12/2016,708.5868696,1255.65,0.016206890000034946,0.0022872651737502942,-46.049999999999955,-3.5376814934316623
198,11/19/2016,758.2681298,1206.1,49.68126022000001,7.0113153870100655,-49.55000000000018,-3.94616334169555
199,11/26/2016,741.0618194,1187.5,-17.20631048000007,-2.269159127607107,-18.59999999999991,-1.5421606831937575
200,12/3/2016,781.2363132,1171.65,40.17449379000004,5.4212068062952925,-15.849999999999909,-1.3347368421052557
201,12/10/2016,780.3402930999999,1168.9,-0.8960200699999632,-0.11469257827854251,-2.75,-0.2347117313190799
202,12/17/2016,792.6797948,1134.85,12.339501749999954,1.5812975261467008,-34.05000000000018,-2.9129951236205134
203,12/24/2016,904.0226772,1131.0,111.34288232000006,14.046388345735359,-3.849999999999909,-0.3392518835088258
204,12/31/2016,979.9119424,1159.1,75.88926523999999,8.394619643751264,28.09999999999991,2.48452696728558
205,1/7/2017,914.301515,1178.0,-65.61042744000008,-6.695543201563255,18.90000000000009,1.6305754464670947
206,1/14/2017,820.5955186000001,1196.35,-93.70599635999997,-10.248916230344914,18.34999999999991,1.5577249575551706
207,1/21/2017,921.733322,1199.1,101.13780342000007,12.324927583540982,2.75,0.22986584193588835
208,1/28/2017,920.7424071,1184.2,-0.9909149300000308,-0.10750559910746942,-14.899999999999864,-1.2425986156283768
209,2/4/2017,1034.474024,1213.05,113.73161738999988,12.352164570184518,28.84999999999991,2.4362438777233497
210,2/11/2017,1008.277427,1225.75,-26.19659709999985,-2.5323591004057695,12.700000000000045,1.0469477762664396
211,2/18/2017,1065.517067,1241.4,57.23963949000006,5.676973215527045,15.650000000000091,1.276769324903128
212,2/25/2017,1157.996741,1255.35,92.4796736799999,8.679323546879512,13.949999999999818,1.1237312711454661
213,3/4/2017,1270.9766,1228.75,112.97985908999999,9.756491977457117,-26.59999999999991,-2.118930975425173
214,3/11/2017,1178.30262,1196.55,-92.67397925,-7.2915566877453735,-32.200000000000045,-2.620549338758905
215,3/18/2017,967.790759,1228.75,-210.51186142999995,-17.865687285165365,32.200000000000045,2.691070160043462
216,3/25/2017,966.5075151000001,1244.0,-1.2832438600000842,-0.13259517598538897,15.25,1.2410986775178026
217,4/1/2017,1091.721451,1241.7,125.31459575999997,12.965713541123458,-2.2999999999999545,-0.1848874598070703
