Date,DJIA_Close,DJIA_Change,DJIA_pct_Change,NDAQ_Close,NDAQ_Change,NDAQ_pct_Change,BTC_Price,BTC_Change,BTC_pct_Change
11/25/2014,17814.94,-2.96,-0.016612508,4758.25,3.36,0.000706641,377.0380516,0.99644208,0.264981868
11/26/2014,17827.75,12.81,0.07190594,4787.32,29.07,0.006109389,369.6777291,-7.36032258,-1.952143172
11/28/2014,17828.24,0.49,0.002748524,4791.63,4.31,0.000900295,377.2983895,7.12407534,1.924519089
12/1/2014,17776.8,-51.44,-0.288531005,4727.35,-64.28,-0.013415059,380.6354731,1.11438979,0.293630536
12/2/2014,17879.55,102.75,0.57800054,4755.81,28.46,0.006020286,383.1112098,2.47573671,0.650421962
12/3/2014,17912.62,33.07,0.184959912,4774.47,18.66,0.003923622,375.8465751,-7.26463464,-1.89622085
12/4/2014,17900.1,-12.52,-0.069894856,4769.44,-5.03,-0.00105352,370.2808642,-5.56571096,-1.480846528
12/5/2014,17958.79,58.69,0.327875263,4780.76,11.32,0.002373444,377.7039696,7.42310542,2.004722938
12/8/2014,17852.48,-106.31,-0.591966385,4740.69,-40.07,-0.008381513,361.970468,-14.38414055,-3.82196477
12/9/2014,17801.2,-51.28,-0.287243005,4766.47,25.78,0.005438027,352.0719793,-9.8984887,-2.734612234
12/10/2014,17533.15,-268.05,-1.505797362,4684.03,-82.44,-0.017295818,345.1924483,-6.879531,-1.954012646
12/11/2014,17596.34,63.19,0.360403008,4708.16,24.13,0.005151547,348.7170017,3.52455335,1.021040109
12/12/2014,17280.83,-315.51,-1.793043326,4653.6,-54.56,-0.011588391,352.4045849,3.68758328,1.057471607
12/15/2014,17180.84,-99.99,-0.578618041,4605.16,-48.44,-0.010409146,347.0014003,-7.61533695,-2.147483791
12/16/2014,17068.87,-111.97,-0.651714352,4547.83,-57.33,-0.012449079,326.3193352,-20.68206509,-5.960225254
12/17/2014,17356.87,288,1.687282169,4644.31,96.48,0.021214513,319.8662331,-6.45310206,-1.977542047
12/18/2014,17778.15,421.28,2.427165727,4748.4,104.09,0.022412371,312.047813,-7.81842012,-2.444278048
12/19/2014,17804.8,26.65,0.149903111,4765.38,16.98,0.003575941,318.5636757,6.51586272,2.088097544
12/22/2014,17959.44,154.64,0.868529835,4781.42,16.04,0.003365944,332.4951038,11.73345252,3.657997293
12/23/2014,18024.17,64.73,0.360423265,4765.42,-16,-0.003346286,336.0990856,3.60398187,1.083920283
12/24/2014,18030.21,6.04,0.033510558,4773.47,8.05,0.001689253,322.8570814,-13.24200423,-3.939910817
12/26/2014,18053.71,23.5,0.130336807,4806.86,33.39,0.006994911,327.5920737,8.63596893,2.707572861
12/29/2014,18038.23,-15.48,-0.085744149,4806.91,0.05,1.04E-05,312.9633322,-4.2143582,-1.328705747
12/30/2014,17983.07,-55.16,-0.30579497,4777.44,-29.47,-0.006130758,311.1016448,-1.86168741,-0.594857997
12/31/2014,17823.07,-160,-0.889725725,4736.05,-41.39,-0.008663636,322.1062466,11.00460187,3.53730109
1/2/2015,17832.99,9.92,0.0556582,4726.81,-9.24,-0.001950993,316.110271,1.14974703,0.365044805
1/5/2015,17501.65,-331.34,-1.85801708,4652.57,-74.24,-0.015706153,275.0634353,10.77245793,4.075983992
1/6/2015,17371.64,-130.01,-0.742844246,4592.74,-59.83,-0.012859559,288.5236155,13.46018015,4.893482165
1/7/2015,17584.52,212.88,1.225445611,4650.47,57.73,0.012569838,297.9628865,9.43927109,3.271576601
1/8/2015,17907.87,323.35,1.838833247,4736.19,85.72,0.018432546,283.3542884,-14.60859819,-4.902824764
1/9/2015,17737.37,-170.5,-0.952095364,4704.07,-32.12,-0.006781823,291.0168197,7.66253132,2.704222818
1/12/2015,17640.84,-96.53,-0.544218224,4664.71,-39.36,-0.008367222,268.5146558,1.36611554,0.51136927
1/13/2015,17613.68,-27.16,-0.153960922,4661.5,-3.21,-0.000688146,227.9318192,-40.58283662,-15.11382554
1/14/2015,17427.09,-186.59,-1.059347053,4639.32,-22.18,-0.004758125,180.0687498,-47.8630694,-20.99885376
1/15/2015,17320.71,-106.38,-0.610428936,4570.82,-68.5,-0.014765095,210.0848369,30.01608706,16.66923722
1/16/2015,17511.57,190.86,1.101917878,4634.38,63.56,0.013905601,208.5686211,-1.51621578,-0.721715952
1/20/2015,17515.23,3.66,0.020900468,4654.85,20.47,0.004416988,212.0488184,-4.26408218,-1.971256531
1/21/2015,17554.28,39.05,0.222948828,4667.42,12.57,0.002700409,227.8870809,15.8382625,7.469158575
1/22/2015,17813.98,259.7,1.479411289,4750.4,82.98,0.017778559,234.7452368,6.85815596,3.0094536
1/23/2015,17672.6,-141.38,-0.793646338,4757.88,7.48,0.001574604,233.3379622,-1.40727468,-0.599490196
1/26/2015,17678.7,6.1,0.034516709,4771.76,13.88,0.002917266,275.8336666,20.96640808,8.22640311
1/27/2015,17387.21,-291.49,-1.648820332,4681.5,-90.26,-0.018915453,265.1198518,-10.71381481,-3.884157776
1/28/2015,17191.37,-195.84,-1.12634517,4637.99,-43.51,-0.00929403,234.9327483,-30.18710347,-11.38621015
1/29/2015,17416.85,225.48,1.311588314,4683.41,45.42,0.009793035,233.6450358,-1.28771257,-0.548119655
1/30/2015,17164.95,-251.9,-1.446300565,4635.24,-48.17,-0.010285241,227.0887769,-6.55625884,-2.806076671
2/2/2015,17361.04,196.09,1.142386083,4676.69,41.45,0.008942363,238.8632163,11.72160809,5.160484766
2/3/2015,17666.4,305.36,1.758880804,4727.74,51.05,0.01091584,228.0995497,-10.76366665,-4.50620519
2/4/2015,17673.02,6.62,0.037472264,4716.7,-11.04,-0.002335154,227.7983078,-0.30124188,-0.132065969
2/5/2015,17884.88,211.86,1.19877644,4765.1,48.4,0.010261412,216.7717187,-11.02658906,-4.840505256
2/6/2015,17824.29,-60.59,-0.338777783,4744.4,-20.7,-0.004344085,222.8871806,6.11546192,2.821153034
2/9/2015,17729.21,-95.08,-0.533429382,4726.01,-18.39,-0.003876149,220.6099909,-3.41172263,-1.522942833
2/10/2015,17868.76,139.55,0.78711911,4787.64,61.63,0.013040599,220.8763285,0.26633758,0.120727796
2/11/2015,17862.14,-6.62,-0.037047898,4801.18,13.54,0.002828116,219.8640673,-1.01226122,-0.458293212
2/12/2015,17972.38,110.24,0.617171291,4857.61,56.43,0.011753361,222.5973157,2.7332484,1.243153751
2/13/2015,18019.35,46.97,0.261345465,4893.84,36.23,0.0074584,236.1815316,13.58421589,6.102596453
2/17/2015,18047.58,28.23,0.156664919,4899.27,5.43,0.001109558,244.2232599,10.42297821,4.458069142
2/18/2015,18029.85,-17.73,-0.098240318,4906.36,7.09,0.001447154,236.5963247,-7.62693515,-3.12293561
2/19/2015,17985.77,-44.08,-0.244483454,4924.7,18.34,0.003738005,240.2725683,3.67624355,1.553804166
2/20/2015,18140.44,154.67,0.859957622,4955.97,31.27,0.006349625,244.6810666,4.40849834,1.834790535
2/23/2015,18116.84,-23.6,-0.130096073,4960.97,5,0.001008884,239.3622266,2.84210693,1.201634319
2/24/2015,18209.19,92.35,0.509746733,4968.12,7.15,0.00144125,239.6668751,0.30464856,0.12727512
2/25/2015,18224.57,15.38,0.084462845,4967.14,-0.98,-0.000197258,237.9977584,-1.66911669,-0.696431949
2/26/2015,18214.42,-10.15,-0.055694044,4987.89,20.75,0.004177454,237.0389134,-0.95884504,-0.402879862
2/27/2015,18132.7,-81.72,-0.448655516,4963.53,-24.36,-0.004883829,254.6318691,17.59295574,7.421969451
3/2/2015,18288.63,155.93,0.859938123,5008.1,44.57,0.008979496,277.0443846,15.3414507,5.862162289
3/3/2015,18203.37,-85.26,-0.466191289,4979.9,-28.2,-0.005630878,283.2968073,6.25242274,2.256830706
3/4/2015,18096.9,-106.47,-0.584891699,4967.14,-12.76,-0.0025623,273.184922,-10.11188536,-3.56936086
3/5/2015,18135.72,38.82,0.214511878,4982.81,15.67,0.003154733,277.2104578,4.02553581,1.473557099
3/6/2015,17856.78,-278.94,-1.538069622,4927.37,-55.44,-0.011126252,273.3267737,-3.8836841,-1.400987586
3/9/2015,17995.72,138.94,0.778079811,4942.44,15.07,0.003058427,290.6250387,15.12735944,5.490920823
3/10/2015,17662.94,-332.78,-1.849217481,4859.79,-82.65,-0.01672251,292.4347039,1.8096652,0.622680416
3/11/2015,17635.39,-27.55,-0.155976298,4849.94,-9.85,-0.002026837,296.7941636,4.35945963,1.490746335
3/12/2015,17895.22,259.83,1.473344224,4893.29,43.35,0.008938255,295.7150686,-1.07909497,-0.363583622
3/13/2015,17749.31,-145.91,-0.815357397,4871.76,-21.53,-0.004399903,283.484049,-12.23101962,-4.136082641
3/16/2015,17977.42,228.11,1.28517672,4929.51,57.75,0.011854032,291.2105624,4.0705048,1.417602557
3/17/2015,17849.08,-128.34,-0.713895542,4937.43,7.92,0.001606651,285.291552,-5.91901044,-2.032553487
3/18/2015,18076.19,227.11,1.27239051,4982.83,45.4,0.009195067,257.1910826,-28.10046938,-9.849737641
3/19/2015,17959.03,-117.16,-0.648145433,4992.38,9.55,0.001916582,262.1573879,4.96630529,1.930978804
3/20/2015,18127.65,168.62,0.938914852,5026.42,34.04,0.006818391,262.4636269,0.30623905,0.116814961
3/23/2015,18116.04,-11.61,-0.064045808,5010.97,-15.45,-0.003073758,267.1376824,-1.61549028,-0.601105566
3/24/2015,18011.14,-104.9,-0.579044869,4994.73,-16.24,-0.003240889,245.9942326,-21.1434498,-7.914813669
3/25/2015,17718.54,-292.6,-1.62455014,4876.52,-118.21,-0.023666945,246.4575278,0.4632952,0.188335798
3/26/2015,17678.23,-40.31,-0.227501814,4863.36,-13.16,-0.002698646,249.5049198,3.04739197,1.236477537
3/27/2015,17712.66,34.43,0.194759317,4891.22,27.86,0.00572855,246.8676107,-2.63730911,-1.057016877
3/30/2015,17976.31,263.65,1.488483379,4947.44,56.22,0.011494065,248.0951072,5.4100594,2.229251224
3/31/2015,17776.12,-200.19,-1.113632331,4900.88,-46.56,-0.009410928,244.5767681,-3.51833911,-1.418141272
4/1/2015,17698.18,-77.94,-0.438453386,4880.23,-20.65,-0.004213529,247.1786171,2.60184898,1.063816895
4/2/2015,17763.24,65.06,0.367608421,4886.94,6.71,0.001374935,253.3705167,6.19189956,2.505030424
4/6/2015,17880.85,117.61,0.66209768,4917.32,30.38,0.006216569,255.8356744,-4.66877439,-1.792205244
4/7/2015,17875.42,-5.43,-0.030367684,4910.23,-7.09,-0.001441842,253.7754868,-2.06018757,-0.805277675
4/8/2015,17902.51,27.09,0.151548887,4950.82,40.59,0.008266415,245.1332094,-8.64227743,-3.405481569
4/9/2015,17958.73,56.22,0.314034177,4974.56,23.74,0.004795165,243.8936765,-1.23953284,-0.50565684
4/10/2015,18057.65,98.92,0.55081846,4995.98,21.42,0.004305908,236.2307944,-7.66288211,-3.141894542
4/13/2015,17977.04,-80.61,-0.446403602,4988.25,-7.73,-0.001547244,224.8306842,-11.76908271,-4.974257948
4/14/2015,18036.7,59.66,0.33186776,4977.29,-10.96,-0.002197163,219.5232903,-5.30739393,-2.360618146
4/15/2015,18112.61,75.91,0.420864127,5011.02,33.73,0.00677678,223.7961585,4.2728682,1.946430465
4/16/2015,18105.77,-6.84,-0.037763746,5007.79,-3.23,-0.000644579,228.3332078,4.53704935,2.027313329
4/17/2015,17826.3,-279.47,-1.543541092,4931.81,-75.98,-0.015172361,222.670634,-5.66257384,-2.479960709
4/20/2015,18034.93,208.63,1.170349428,4994.6,62.79,0.012731634,224.4004064,1.91484572,0.860660671
4/21/2015,17949.59,-85.34,-0.473192854,5014.1,19.5,0.003904217,236.0814099,11.68100354,5.205428871
4/22/2015,18038.27,88.68,0.494050282,5035.17,21.07,0.00420215,234.1019428,-1.9794671,-0.83846801
4/23/2015,18058.69,20.42,0.113203761,5056.06,20.89,0.004148817,235.8931397,1.79119688,0.765135419
4/24/2015,18080.14,21.45,0.11877938,5092.08,36.02,0.007124124,231.2520432,-4.64109644,-1.967457149
4/27/2015,18037.97,-42.17,-0.233239344,5060.25,-31.83,-0.006250884,227.4087251,7.53140652,3.42527668
4/28/2015,18110.14,72.17,0.400100455,5055.42,-4.83,-0.000954498,225.4256199,-1.98310519,-0.87204446
4/29/2015,18035.53,-74.61,-0.411979145,5023.64,-31.78,-0.006286322,225.409944,-0.01567593,-0.006953926
4/30/2015,17840.52,-195.01,-1.081254612,4941.42,-82.22,-0.016366619,236.2158471,10.80590306,4.793889244
5/1/2015,18024.06,183.54,1.028781672,5005.39,63.97,0.012945671,232.0187986,-4.19704848,-1.776785314
5/4/2015,18070.4,46.34,0.257100786,5016.93,11.54,0.002305515,238.6624945,-1.784924,-0.742334441
5/5/2015,17928.2,-142.2,-0.78692226,4939.33,-77.6,-0.015467627,235.8279758,-2.83451871,-1.187668266
5/6/2015,17841.98,-86.22,-0.48091833,4919.64,-19.69,-0.003986371,229.283635,-6.54434074,-2.775048515
5/7/2015,17924.06,82.08,0.460038628,4945.54,25.9,0.005264613,237.3543762,8.07074123,3.519981367
5/8/2015,18191.11,267.05,1.48989682,5003.55,58.01,0.011729761,244.2043009,6.8499247,2.885948348
5/11/2015,18105.17,-85.94,-0.472428565,4993.57,-9.98,-0.001994584,242.1372504,1.48863343,0.61859214
5/12/2015,18068.23,-36.94,-0.20403012,4976.19,-17.38,-0.003480476,241.7601384,-0.37711199,-0.155743071
5/13/2015,18060.49,-7.74,-0.042837622,4981.69,5.5,0.001105263,235.7773448,-5.98279354,-2.47468155
5/14/2015,18252.24,191.75,1.061709843,5050.8,69.11,0.013872802,236.9696845,1.19233969,0.505705792
5/15/2015,18272.56,20.32,0.111328801,5048.29,-2.51,-0.000496951,237.4067608,0.43707629,0.184443968
5/18/2015,18298.88,26.32,0.14404112,5078.44,30.15,0.005972319,233.0817497,-3.08518155,-1.306356285
5/19/2015,18312.39,13.51,0.073829655,5070.03,-8.41,-0.00165602,231.8016767,-1.28007297,-0.549194852
5/20/2015,18285.4,-26.99,-0.147386551,5071.74,1.71,0.000337276,234.1514998,2.34982308,1.013721347
5/21/2015,18285.74,0.34,0.001859407,5090.79,19.05,0.003756107,235.3269844,1.1754846,0.502018822
5/22/2015,18232.02,-53.72,-0.293780837,5089.36,-1.43,-0.000280899,240.4513915,5.12440712,2.177568855
5/26/2015,18041.54,-190.48,-1.044755326,5032.75,-56.61,-0.011123206,236.7192514,-0.05187505,-0.021909365
5/27/2015,18162.99,121.45,0.673168698,5106.59,73.84,0.014671899,236.0757936,-0.64345781,-0.271823186
5/28/2015,18126.12,-36.87,-0.202995212,5097.98,-8.61,-0.001686057,236.8229125,0.74711893,0.316474179
5/29/2015,18010.68,-115.44,-0.636870991,5070.03,-27.95,-0.005482564,236.5005253,-0.32238723,-0.136130084
6/1/2015,18040.37,29.69,0.164846635,5082.93,12.9,0.002544364,222.4996818,-6.60068534,-2.881132589
6/2/2015,18011.94,-28.43,-0.157591003,5076.52,-6.41,-0.001261084,225.0598146,2.56013284,1.150623147
6/3/2015,18076.27,64.33,0.357151978,5099.23,22.71,0.004473537,225.1333662,0.07355154,0.032680885
6/4/2015,17905.58,-170.69,-0.944276668,5059.12,-40.11,-0.007865893,223.6354126,-1.4979536,-0.665362769
6/5/2015,17849.46,-56.12,-0.31342185,5068.46,9.34,0.001846171,224.6851071,1.04969455,0.469377608
6/8/2015,17766.55,-82.91,-0.464495845,5021.63,-46.83,-0.009239493,228.5506747,5.19146518,2.32426735
6/9/2015,17764.04,-2.51,-0.014127673,5013.87,-7.76,-0.001545315,228.9583651,0.40769041,0.178380751
6/10/2015,18000.4,236.36,1.330553185,5076.69,62.82,0.012529244,228.5356185,-0.42274659,-0.184639067
6/11/2015,18039.37,38.97,0.216495189,5082.51,5.82,0.001146416,229.6515395,1.115921,0.488291938
6/12/2015,17898.84,-140.53,-0.779018336,5051.1,-31.41,-0.006180017,229.4253348,-0.22620466,-0.098499083
6/15/2015,17791.17,-107.67,-0.601547363,5029.97,-21.13,-0.004183247,236.6509742,3.46883043,1.487605515
6/16/2015,17904.48,113.31,0.636888974,5055.55,25.58,0.005085517,251.4557297,14.80475546,6.255945284
6/17/2015,17935.74,31.26,0.174593174,5064.88,9.33,0.001845497,248.754882,-2.70084762,-1.07408474
6/18/2015,18115.84,180.1,1.004140337,5132.95,68.07,0.013439608,249.2662959,0.51141387,0.205589481
6/19/2015,18015.95,-99.89,-0.551395905,5117,-15.95,-0.003107375,244.6272094,-4.63908655,-1.861096597
6/22/2015,18119.78,103.83,0.576322647,5153.97,36.97,0.007224936,246.6757479,2.53007803,1.036298547
6/23/2015,18144.07,24.29,0.1340524,5160.09,6.12,0.001187434,244.19062,-2.4851279,-1.007447194
6/24/2015,17966.07,-178,-0.98103678,5122.41,-37.68,-0.007302198,239.9702246,-4.22039542,-1.72832004
6/25/2015,17890.36,-75.71,-0.42140546,5112.19,-10.22,-0.001995155,242.16195,2.19172546,0.913332254
6/26/2015,17946.68,56.32,0.31480641,5080.51,-31.68,-0.006196953,243.2778516,1.11590163,0.460807996
6/29/2015,17596.35,-350.33,-1.952060214,4958.47,-122.04,-0.02402121,256.6713222,7.54694051,3.029386549
6/30/2015,17619.51,23.16,0.131618205,4986.87,28.4,0.005727573,263.0324964,6.36117418,2.478334598
7/1/2015,17757.91,138.4,0.7854929,5013.12,26.25,0.005263823,258.3104768,-4.72201961,-1.7952229
7/2/2015,17730.11,-27.8,-0.156549954,5009.21,-3.91,-0.000779953,254.6310893,-3.6793875,-1.424405059
7/6/2015,17683.58,-46.53,-0.26243492,4991.94,-17.27,-0.003447649,269.4232407,-2.58079933,-0.94880919
7/7/2015,17776.91,93.33,0.527777746,4997.46,5.52,0.001105783,265.7555522,-3.66768849,-1.361311103
7/8/2015,17515.42,-261.49,-1.470953051,4909.76,-87.7,-0.017548915,270.5797429,4.82419069,1.815273717
7/9/2015,17548.62,33.2,0.189547267,4922.4,12.64,0.002574464,269.516824,-1.0629189,-0.392830183
7/10/2015,17760.41,211.79,1.206875526,4997.7,75.3,0.015297416,285.6012251,16.08440116,5.967865353
7/13/2015,17977.68,217.27,1.223338876,5071.51,73.81,0.014768794,292.8827924,-18.4219156,-5.917647605
7/14/2015,18053.58,75.9,0.422190182,5104.89,33.38,0.006581866,287.4311614,-5.45163101,-1.861369514
7/15/2015,18050.17,-3.41,-0.018888221,5098.94,-5.95,-0.001165549,285.9753577,-1.45580377,-0.506487801
7/16/2015,18120.25,70.08,0.388251191,5163.18,64.24,0.012598697,278.7347849,-7.24057275,-2.531886946
7/17/2015,18086.45,-33.8,-0.186531643,5210.14,46.96,0.00909517,279.9786998,1.24391492,0.446271864
7/20/2015,18100.41,13.96,0.077184854,5218.86,8.72,0.001673659,280.1365934,4.77810432,1.735230439
7/21/2015,17919.29,-181.12,-1.000640317,5208.12,-10.74,-0.002057921,276.2407489,-3.89584454,-1.390694622
7/22/2015,17851.04,-68.25,-0.380874465,5171.77,-36.35,-0.006979486,278.2378405,1.9970916,0.722953296
7/23/2015,17731.92,-119.12,-0.667300056,5146.41,-25.36,-0.004903544,277.2125443,-1.02529617,-0.368496308
7/24/2015,17568.53,-163.39,-0.921445619,5088.63,-57.78,-0.011227244,288.7440006,11.53145629,4.159788771
7/27/2015,17440.59,-127.94,-0.72823395,5039.78,-48.85,-0.009599833,294.5968846,1.31189272,0.447309871
7/28/2015,17630.27,189.68,1.087577886,5089.21,49.43,0.009807968,295.0169178,0.4200332,0.142578969
7/29/2015,17751.39,121.12,0.687000256,5111.73,22.52,0.004425048,290.2784169,-4.73850093,-1.60617939
7/30/2015,17745.98,-5.41,-0.030476487,5128.78,17.05,0.003335466,288.5377193,-1.74069758,-0.599664832
7/31/2015,17689.86,-56.12,-0.316240636,5128.28,-0.5,-9.75E-05,284.681201,-3.85651831,-1.336573367
8/3/2015,17598.2,-91.66,-0.518149946,5115.38,-12.9,-0.002515463,281.5031529,-1.30050883,-0.459862797
8/4/2015,17550.69,-47.51,-0.269970792,5105.55,-9.83,-0.001921656,285.7944493,4.29129639,1.524422141
8/5/2015,17540.47,-10.22,-0.058231329,5139.94,34.39,0.006735807,282.3207405,-3.47370873,-1.215457032
8/6/2015,17419.75,-120.72,-0.688236974,5056.44,-83.5,-0.016245326,279.0767972,-3.2439433,-1.149027625
8/7/2015,17373.38,-46.37,-0.26619211,5043.54,-12.9,-0.002551202,280.3008659,1.22406863,0.438613544
8/10/2015,17615.17,241.79,1.391726883,5101.8,58.26,0.01155141,265.0239485,-0.76264569,-0.286939111
8/11/2015,17402.84,-212.33,-1.205381498,5036.79,-65.01,-0.012742561,272.019592,6.99564354,2.639626939
8/12/2015,17402.51,-0.33,-0.001896242,5044.39,7.6,0.001508898,267.8400887,-4.17950332,-1.536471432
8/13/2015,17408.25,5.74,0.032983748,5033.56,-10.83,-0.002146939,263.8945443,-3.94554446,-1.473097055
8/14/2015,17477.4,69.15,0.397225453,5048.24,14.68,0.002916425,264.99138,1.09683569,0.415634091
8/17/2015,17545.18,67.78,0.387815121,5091.7,43.46,0.008608941,257.8646435,-1.27434266,-0.491760302
8/18/2015,17511.34,-33.84,-0.192873484,5059.35,-32.35,-0.006353477,229.7631101,-28.10153343,-10.89778461
8/19/2015,17348.73,-162.61,-0.928598268,5019.05,-40.3,-0.00796545,227.9591221,-1.80398801,-0.785151285
8/20/2015,16990.69,-358.04,-2.06378219,4877.49,-141.56,-0.028204541,235.8621729,7.90305086,3.46687195
8/21/2015,16459.75,-530.94,-3.124887806,4706.04,-171.45,-0.035151277,232.9182757,-2.94389719,-1.248142995
8/24/2015,15871.35,-588.4,-3.574780905,4526.25,-179.79,-0.038204095,210.5708804,-18.57283966,-8.105323445
8/25/2015,15666.44,-204.91,-1.291068498,4506.49,-19.76,-0.004365645,223.0145842,12.44370384,5.909508389
8/26/2015,16285.51,619.07,3.95156781,4697.54,191.05,0.042394413,226.2963634,3.28177916,1.471553608
8/27/2015,16654.77,369.26,2.267414407,4812.71,115.17,0.024517088,225.9442482,-0.35211512,-0.155599107
8/28/2015,16643.01,-11.76,-0.070610402,4828.32,15.61,0.003243495,232.1951439,6.25089564,2.766565509
8/31/2015,16528.03,-114.98,-0.690860608,4776.51,-51.81,-0.01073044,230.0984772,0.01934235,0.008406825
9/1/2015,16058.35,-469.68,-2.841717978,4636.1,-140.41,-0.02939594,228.2561496,-1.84232762,-0.800669193
9/2/2015,16351.38,293.03,1.824782745,4749.98,113.88,0.02456375,229.8360933,1.57994366,0.692180107
9/3/2015,16374.76,23.38,0.142984873,4733.5,-16.48,-0.003469488,227.9195715,-1.91652172,-0.833864557
9/4/2015,16102.38,-272.38,-1.663413693,4683.92,-49.58,-0.010474279,230.9482398,3.02866822,1.328832008
9/8/2015,16492.68,390.3,2.423865292,4811.93,128.01,0.027329673,244.1568819,3.53964118,1.471067148
9/9/2015,16253.57,-239.11,-1.449794697,4756.53,-55.4,-0.011513052,238.7539659,-5.40291594,-2.212887017
9/10/2015,16330.4,76.83,0.472696152,4796.25,39.72,0.008350625,239.0261712,0.27220523,0.114010768
9/11/2015,16433.09,102.69,0.628827218,4822.34,26.09,0.005439666,240.3584052,1.332234,0.557359051
9/14/2015,16370.96,-62.13,-0.378078621,4805.76,-16.58,-0.003438165,230.8180318,0.43592958,0.189220246
9/15/2015,16599.85,228.89,1.398146474,4860.52,54.76,0.01139466,230.8092476,-0.00878422,-0.003805691
9/16/2015,16739.95,140.1,0.84398353,4889.24,28.72,0.005908833,228.8693957,-1.93985186,-0.840456732
9/17/2015,16674.74,-65.21,-0.389547161,4893.95,4.71,0.00096334,233.1003822,4.23098652,1.848646695
9/18/2015,16384.58,-290.16,-1.740117087,4827.23,-66.72,-0.013633159,232.1751293,-0.92525294,-0.396933257
9/21/2015,16510.19,125.61,0.766635458,4828.95,1.72,0.000356312,226.9850226,-4.63995122,-2.003217159
9/22/2015,16330.47,-179.72,-1.088539865,4756.72,-72.23,-0.014957703,230.9920699,4.00704726,1.765335533
9/23/2015,16279.89,-50.58,-0.309727767,4752.74,-3.98,-0.000836711,230.0460573,-0.94601258,-0.409543315
9/24/2015,16201.32,-78.57,-0.482619969,4734.48,-18.26,-0.003841994,234.544201,4.49814366,1.955323083
9/25/2015,16314.67,113.35,0.699634351,4686.5,-47.98,-0.010134165,234.7269865,0.18278551,0.077932223
9/28/2015,16001.89,-312.78,-1.917170252,4543.97,-142.53,-0.030412888,240.0448019,7.39006381,3.176408041
9/29/2015,16049.13,47.24,0.295215128,4517.32,-26.65,-0.005864915,237.0886066,-2.95619533,-1.231518161
9/30/2015,16284.7,235.57,1.46780542,4620.16,102.84,0.022765711,236.5082775,-0.58032914,-0.244773103
10/1/2015,16272.01,-12.69,-0.077925906,4627.08,6.92,0.001497784,237.7906031,1.28232558,0.542190571
10/2/2015,16472.37,200.36,1.231316844,4707.78,80.7,0.017440805,237.8536035,0.06300048,0.0264941
10/5/2015,16776.43,304.06,1.845878887,4781.26,73.48,0.015608206,241.3937448,2.49624274,1.044901147
10/6/2015,16790.19,13.76,0.082019834,4748.36,-32.9,-0.006881031,246.7786676,5.38492279,2.230763185
10/7/2015,16912.29,122.1,0.727210353,4791.15,42.79,0.009011532,243.7646412,-3.01402644,-1.221348048
10/8/2015,17050.75,138.46,0.818694571,4810.79,19.64,0.004099225,242.8360253,-0.9286159,-0.380947743
10/9/2015,17084.49,33.74,0.197879859,4830.47,19.68,0.004090804,244.7380406,1.90201526,0.783250861
10/12/2015,17131.86,47.37,0.277269032,4838.64,8.17,0.001691347,246.3047308,-1.85951253,-0.749307195
10/13/2015,17081.89,-49.97,-0.291678779,4796.61,-42.03,-0.008686325,250.4692285,4.16449767,1.690790776
10/14/2015,16924.75,-157.14,-0.919921625,4782.85,-13.76,-0.002868693,252.9022939,2.43306545,0.97140294
10/15/2015,17141.75,217,1.28214597,4870.1,87.25,0.018242261,255.0394119,2.13711802,0.845037025
10/16/2015,17215.97,74.22,0.432977963,4886.69,16.59,0.003406501,263.1900853,8.15067338,3.195848562
10/19/2015,17230.54,14.57,0.084630724,4905.47,18.78,0.003843092,264.6560882,0.67059341,0.254026613
10/20/2015,17217.11,-13.43,-0.077943001,4880.97,-24.5,-0.004994425,270.7622898,6.10620166,2.307221308
10/21/2015,17168.61,-48.5,-0.281696522,4840.12,-40.85,-0.008369238,267.8981219,-2.86416798,-1.057816427
10/22/2015,17489.16,320.55,1.867070194,4920.05,79.93,0.016514053,275.8750136,7.97689178,2.977584063
10/23/2015,17646.7,157.54,0.900786544,5031.86,111.81,0.022725379,278.6794394,2.80442576,1.016556637
10/26/2015,17623.05,-23.65,-0.134019392,5034.7,2.84,0.000564404,286.716012,2.03482342,0.714772701
10/27/2015,17581.43,-41.62,-0.236167973,5030.15,-4.55,-0.000903728,295.1209602,8.40494822,2.931454076
10/28/2015,17779.52,198.09,1.12670016,5095.69,65.54,0.013029433,304.343403,9.22244274,3.12497043
10/29/2015,17755.8,-23.72,-0.133411926,5074.27,-21.42,-0.004203552,313.9723544,9.62895149,3.163844327
10/30/2015,17663.54,-92.26,-0.519604862,5053.75,-20.52,-0.004043931,329.472388,15.50003358,4.936751074
11/2/2015,17828.76,165.22,0.935373091,5127.15,73.4,0.014523868,363.9375096,35.06634158,10.66263783
11/3/2015,17918.15,89.39,0.501380915,5145.13,17.98,0.003506822,404.5259027,40.58839312,11.15257209
11/4/2015,17867.58,-50.57,-0.282227797,5142.48,-2.65,-0.00051505,421.790305,17.26440233,4.267811335
11/5/2015,17863.43,-4.15,-0.023226425,5127.74,-14.74,-0.002866321,386.9789678,-34.81133724,-8.253233141
11/6/2015,17910.33,46.9,0.262547562,5147.12,19.38,0.003779443,375.3951129,-11.58385487,-2.993406834
