Date,BTC Price
1/17/2016,381.4446884
1/18/2016,386.8954705
1/19/2016,378.8512218
1/20/2016,419.3009435
1/21/2016,411.082294
1/22/2016,382.1528894
1/23/2016,387.3484584
1/24/2016,403.5707061
1/25/2016,392.3866146
1/26/2016,394.9127973
1/27/2016,395.1875799
1/28/2016,379.2816318
1/29/2016,378.1490014
1/30/2016,377.8505058
1/31/2016,368.5008277
2/1/2016,371.6307957
2/2/2016,373.686893
2/3/2016,368.859575
2/4/2016,389.8011438
2/5/2016,386.7883876
2/6/2016,374.7377077
2/7/2016,374.0788047
2/8/2016,370.8734339
2/9/2016,374.8218357
2/10/2016,378.9077901
2/11/2016,373.0271285
2/12/2016,378.8366667
2/13/2016,391.1185125
2/14/2016,407.0618375
2/15/2016,399.7807363
2/16/2016,407.0026176
2/17/2016,415.4356791
2/18/2016,421.7650898
2/19/2016,420.3270617
2/20/2016,438.3123324
2/21/2016,439.3781448
2/22/2016,436.7422892
2/23/2016,420.3525016
2/24/2016,424.8040034
2/25/2016,425.4014055
2/26/2016,434.7122974
2/27/2016,432.440981
2/28/2016,433.831489
3/1/2016,432.493682
3/2/2016,420.8057644
3/3/2016,418.5944495
3/4/2016,405.7192388
3/5/2016,395.3494185
3/6/2016,401.2868876
3/7/2016,411.4453476
3/8/2016,413.7632902
3/9/2016,411.0708003
3/10/2016,410.9498839
3/11/2016,419.4046654
3/12/2016,407.2759833
3/13/2016,410.9468584
3/14/2016,414.8363592
3/15/2016,416.6374964
3/16/2016,416.1852216
3/17/2016,418.6242692
3/18/2016,407.3969975
3/19/2016,411.5068619
3/20/2016,413.1981255
3/21/2016,413.6286836
3/22/2016,417.3345285
3/23/2016,417.2959084
3/24/2016,414.6262179
3/25/2016,415.8069154
3/26/2016,417.6813129
3/27/2016,426.7655366
3/28/2016,422.9285319
3/29/2016,416.0904741
3/30/2016,414.3618619
3/31/2016,417.0801431
4/1/2016,419.1126714
4/2/2016,421.8530085
4/3/2016,421.8103263
4/4/2016,421.192439
4/5/2016,423.9097538
4/6/2016,422.4220201
4/7/2016,424.3993423
4/8/2016,419.5232373
4/9/2016,418.2597924
4/10/2016,420.2165981
4/11/2016,424.4885457
4/12/2016,427.7869233
4/13/2016,423.3980441
4/14/2016,426.038803
4/15/2016,430.8091005
4/16/2016,431.9806333
4/17/2016,427.203794
4/18/2016,429.5298621
4/19/2016,436.860828
4/20/2016,443.8011571
4/21/2016,452.6876031
4/22/2016,449.099307
4/23/2016,454.6559207
4/24/2016,463.1126081
4/25/2016,462.7694159
4/26/2016,468.7275207
4/27/2016,446.1147901
4/28/2016,451.5682923
4/29/2016,455.7691755
4/30/2016,447.6085947
5/1/2016,450.0386476
5/2/2016,443.7424123
5/3/2016,454.4156032
5/4/2016,448.7800816
5/5/2016,448.9528771
5/6/2016,461.6063214
5/7/2016,460.037606
5/8/2016,461.1276939
5/9/2016,462.80339
5/10/2016,451.9531676
5/11/2016,452.3253745
5/12/2016,456.3029074
5/13/2016,458.8865832
5/14/2016,456.2607216
5/15/2016,458.8912038
5/16/2016,453.7258055
5/17/2016,453.1789586
5/18/2016,456.8211025
5/19/2016,435.204457
5/20/2016,442.9717404
5/21/2016,442.5225385
5/22/2016,437.9067238
5/23/2016,443.3838849
5/24/2016,446.8031312
5/25/2016,449.6310801
5/26/2016,453.3448215
5/27/2016,472.6188231
5/28/2016,527.3270021
5/29/2016,530.4543818
5/30/2016,533.6876034
5/31/2016,531.7330407
6/1/2016,537.0639026
6/2/2016,539.9046007
6/3/2016,569.1525873
6/4/2016,570.950871
6/5/2016,571.7315928
6/6/2016,586.3115595
6/7/2016,578.2269662
6/8/2016,583.9556282
6/9/2016,577.4019986
6/10/2016,581.2195301
6/11/2016,614.1066613
6/12/2016,673.4743808
6/13/2016,706.9316334
6/14/2016,684.6596821
6/15/2016,696.9308246
6/16/2016,769.9334024
6/17/2016,750.8291421
6/18/2016,757.7169474
6/19/2016,767.3639606
6/20/2016,739.647447
6/21/2016,670.3333952
6/22/2016,603.7257245
6/23/2016,627.20849
6/24/2016,666.7799353
6/25/2016,666.478299
6/26/2016,629.1571486
6/27/2016,660.876642
6/28/2016,646.9981551
6/29/2016,640.3981895
6/30/2016,674.6485059
7/1/2016,676.2321923
7/2/2016,705.9440134
7/3/2016,660.4490521
7/4/2016,683.14707
7/5/2016,670.9180744
7/6/2016,680.3864869
7/7/2016,641.2077052
7/8/2016,668.0116473
7/9/2016,650.5796193
7/10/2016,650.2808978
7/11/2016,649.0754337
7/12/2016,667.5867408
7/13/2016,653.071744
7/14/2016,660.3938955
7/15/2016,664.4746691
7/16/2016,664.6615359
7/17/2016,682.5803428
7/18/2016,675.0627687
7/19/2016,675.2782753
7/20/2016,666.4688365
7/21/2016,664.515227
7/22/2016,650.5325633
7/23/2016,656.0183957
7/24/2016,662.6688369
7/25/2016,652.9484743
7/26/2016,641.6377384
7/27/2016,654.6173672
7/28/2016,655.5310406
7/29/2016,657.2483232
7/30/2016,654.2501793
7/31/2016,623.0492291
8/1/2016,606.5278659
8/2/2016,588.5359772
8/3/2016,575.3224832
8/4/2016,584.2612932
8/5/2016,581.2959294
8/6/2016,594.1439013
8/7/2016,600.2455726
8/8/2016,594.1771304
8/9/2016,588.6038122
8/10/2016,591.7237462
8/11/2016,590.8990042
8/12/2016,586.5488863
8/13/2016,585.3192731
8/14/2016,571.9574819
8/15/2016,567.5134979
8/16/2016,577.8705764
8/17/2016,573.3194845
8/18/2016,573.8706104
8/19/2016,575.217368
8/20/2016,581.8212221
8/21/2016,582.0821889
8/22/2016,586.9595432
8/23/2016,583.9742441
8/24/2016,580.0770256
8/25/2016,576.5637781
8/26/2016,581.5041746
8/27/2016,574.8664521
8/28/2016,577.9553785
8/29/2016,572.6688964
8/30/2016,578.8017198
8/31/2016,573.9409101
9/1/2016,572.7248517
9/2/2016,576.8532061
9/3/2016,603.5027351
9/4/2016,609.8357052
9/5/2016,608.1958093
9/6/2016,608.2402969
9/7/2016,617.4378925
9/8/2016,628.8862505
9/9/2016,624.6039492
9/10/2016,626.2798139
9/11/2016,609.0406704
9/12/2016,610.354448
9/13/2016,612.8470152
9/14/2016,611.0810138
9/15/2016,611.1751344
9/16/2016,609.6915756
9/17/2016,610.0505721
9/18/2016,613.6320161
9/19/2016,608.5158903
9/20/2016,603.2530043
9/21/2016,598.1460543
9/22/2016,598.0633673
9/23/2016,605.2071783
9/24/2016,603.7765389
9/25/2016,601.5726192
9/26/2016,608.6987217
9/27/2016,607.8752475
9/28/2016,605.7438782
9/29/2016,605.1838039
9/30/2016,610.6321829
10/1/2016,614.7129471
10/2/2016,610.8574741
10/3/2016,613.7784135
10/4/2016,610.9990563
10/5/2016,614.0616515
10/6/2016,613.7917989
10/7/2016,617.8699356
10/8/2016,618.315389
10/9/2016,614.5149771
10/10/2016,618.756295
10/11/2016,640.9705438
10/12/2016,637.7930272
10/13/2016,637.014646
10/14/2016,641.098481
10/15/2016,640.0888565
10/16/2016,642.1004743
10/17/2016,640.91439
10/18/2016,639.7652125
10/19/2016,632.4450698
10/20/2016,633.2153195
10/21/2016,635.4230829
10/22/2016,661.1154486
10/23/2016,657.4164636
10/24/2016,656.6585687
10/25/2016,658.7445121
10/26/2016,680.2757274
10/27/2016,691.5423136
10/28/2016,692.5326611
10/29/2016,716.1637196
10/30/2016,701.812928
10/31/2016,704.5256944
11/1/2016,733.7719013
11/2/2016,749.4592627
11/3/2016,691.3768617
11/4/2016,707.6181621
11/5/2016,708.5706627
11/6/2016,717.8942531
11/7/2016,708.4772993
11/8/2016,712.6827307
11/9/2016,729.5528933
11/10/2016,717.02022
11/11/2016,721.3652177
11/12/2016,708.5868696
11/13/2016,706.5824163
11/14/2016,709.2138406
11/15/2016,713.5198031
11/16/2016,741.919028
11/17/2016,742.9021269
11/18/2016,753.585964
11/19/2016,758.2681298
11/20/2016,735.2951793
11/21/2016,743.1683814
11/22/2016,754.1146626
11/23/2016,750.8834475
11/24/2016,742.6677063
11/25/2016,744.2904911
11/26/2016,741.0618194
11/27/2016,733.8790908
11/28/2016,738.4973965
11/29/2016,738.328193
11/30/2016,749.6384966
12/1/2016,761.8089786
12/2/2016,784.3653161
12/3/2016,781.2363132
12/4/2016,791.2552697
12/5/2016,765.7188277
12/6/2016,785.44834
12/7/2016,785.2486864
12/8/2016,778.9382587
12/9/2016,779.045695
12/10/2016,780.3402931
12/11/2016,778.881676
12/12/2016,782.7292666
12/13/2016,785.6862947
12/14/2016,787.5295075
12/15/2016,780.0284406
12/16/2016,785.7913945
12/17/2016,792.6797948
12/18/2016,792.1546322
12/19/2016,795.882327
12/20/2016,804.4231544
12/21/2016,835.9330744
12/22/2016,869.6684143
12/23/2016,922.0677639
12/24/2016,904.0226772
12/25/2016,902.9737726
12/26/2016,910.73359
12/27/2016,939.2557784
12/28/2016,986.0306727
12/29/2016,980.4143092
12/30/2016,969.4614856
12/31/2016,979.9119424
1/1/2017,1008.187191
1/2/2017,1020.018034
1/3/2017,1037.343903
1/4/2017,1148.919759
1/5/2017,1004.212969
1/6/2017,904.6004818
1/7/2017,914.301515
1/8/2017,919.4326683
1/9/2017,899.90998
1/10/2017,911.1152511
1/11/2017,780.478008
1/12/2017,806.6908855
1/13/2017,829.0663404
1/14/2017,820.5955186
1/15/2017,825.191997
1/16/2017,835.1174622
1/17/2017,908.7594809
1/18/2017,891.8269081
1/19/2017,899.6003534
1/20/2017,895.0316263
1/21/2017,921.733322
1/22/2017,923.723446
1/23/2017,915.0146068
1/24/2017,891.6679064
1/25/2017,896.9045411
1/26/2017,917.9967148
1/27/2017,918.7274794
1/28/2017,920.7424071
1/29/2017,916.4721346
1/30/2017,920.0042939
1/31/2017,965.9662593
2/1/2017,989.4977078
2/2/2017,1015.293448
2/3/2017,1023.476788
2/4/2017,1034.474024
2/5/2017,1016.942377
2/6/2017,1029.666801
2/7/2017,1058.250578
2/8/2017,1062.275016
2/9/2017,993.0015442
2/10/2017,996.3646546
2/11/2017,1008.277427
2/12/2017,1003.738718
2/13/2017,1004.421627
2/14/2017,1017.792969
2/15/2017,1017.594749
2/16/2017,1043.748991
2/17/2017,1062.442953
2/18/2017,1065.517067
2/19/2017,1062.658909
2/20/2017,1089.747292
2/21/2017,1133.511542
2/22/2017,1133.385019
2/23/2017,1188.720628
2/24/2017,1190.350668
2/25/2017,1157.996741
2/26/2017,1185.851501
2/27/2017,1196.702632
2/28/2017,1199.324018
3/1/2017,1236.487374
3/2/2017,1264.825902
3/3/2017,1289.318932
3/4/2017,1270.9766
3/5/2017,1278.221701
3/6/2017,1286.146112
3/7/2017,1236.949817
3/8/2017,1156.779746
3/9/2017,1194.397114
3/10/2017,1118.423499
3/11/2017,1178.30262
3/12/2017,1226.678097
3/13/2017,1241.846245
3/14/2017,1247.135907
3/15/2017,1251.60886
3/16/2017,1170.107535
3/17/2017,1070.983329
3/18/2017,967.790759
3/19/2017,1023.222542
3/20/2017,1040.655833
3/21/2017,1116.356955
3/22/2017,1041.713193
3/23/2017,1032.811446
3/24/2017,940.0009026
3/25/2017,966.5075151
3/26/2017,966.3523125
3/27/2017,1042.772689
3/28/2017,1045.282418
3/29/2017,1041.481312
3/30/2017,1035.323899
3/31/2017,1079.667072
4/1/2017,1091.822111
4/2/2017,1105.268159
4/3/2017,1151.049006
4/4/2017,1144.315326
4/5/2017,1139.535696
4/6/2017,1194.314513
4/7/2017,1196.948395
4/8/2017,1188.526053
4/9/2017,1213.547334
4/10/2017,1214.2453
4/11/2017,1228.6731
4/12/2017,1220.866103
4/13/2017,1182.268184
4/14/2017,1194.228851
4/15/2017,1188.729328
4/16/2017,1190.906195
4/17/2017,1213.701398
4/18/2017,1235.45977
4/19/2017,1230.975272
4/20/2017,1269.468781
4/21/2017,1274.622385
4/22/2017,1287.083073
4/23/2017,1287.836225
4/24/2017,1285.387669
4/25/2017,1304.679175
4/26/2017,1333.121036
4/27/2017,1370.371844
4/28/2017,1371.950609
4/29/2017,1378.408584
4/30/2017,1391.031633
5/1/2017,1469.246408
5/2/2017,1494.676269
5/3/2017,1551.434242
5/4/2017,1565.758635
5/5/2017,1534.377701
5/6/2017,1577.137017
5/7/2017,1573.61016
5/8/2017,1690.543584
5/9/2017,1740.507683
5/10/2017,1797.559129
5/11/2017,1843.73608
5/12/2017,1710.675878
5/13/2017,1800.021231
5/14/2017,1809.161339
5/15/2017,1757.593681
5/16/2017,1773.486121
5/17/2017,1840.251338
5/18/2017,1923.314868
5/19/2017,1971.751766
5/20/2017,2071.234821
5/21/2017,2048.825308
5/22/2017,2110.592887
5/23/2017,2286.323201
5/24/2017,2437.247385
5/25/2017,2300.9092
5/26/2017,2220.764861
5/27/2017,2029.713024
5/28/2017,2136.523818
5/29/2017,2269.883185
5/30/2017,2159.762905
5/31/2017,2267.214268
6/1/2017,2382.415357
6/2/2017,2467.837993
6/3/2017,2527.091205
6/4/2017,2512.456919
6/5/2017,2680.218346
6/6/2017,2867.635172
6/7/2017,2678.861297
6/8/2017,2799.70474
6/9/2017,2817.858331
6/10/2017,2848.288309
6/11/2017,2957.209838
6/12/2017,2610.411563
6/13/2017,2692.80354
6/14/2017,2438.62324
6/15/2017,2412.736376
6/16/2017,2469.521451
6/17/2017,2631.968059
6/18/2017,2505.98635
6/19/2017,2586.79725
6/20/2017,2702.149515
6/21/2017,2632.112991
6/22/2017,2677.217079
6/23/2017,2684.530635
6/24/2017,2545.898892
6/25/2017,2497.94203
6/26/2017,2409.57653
6/27/2017,2534.171313
6/28/2017,2543.617558
6/29/2017,2509.135476
6/30/2017,2445.675081
7/1/2017,2380.326536
7/2/2017,2489.656989
7/3/2017,2542.890109
7/4/2017,2594.257311
7/5/2017,2607.498803
7/6/2017,2599.030591
7/7/2017,2494.310895
7/8/2017,2552.126506
7/9/2017,2498.605088
7/10/2017,2330.833403
7/11/2017,2297.740013
7/12/2017,2381.826097
7/13/2017,2339.720859
7/14/2017,2212.600546
7/15/2017,1976.071706
7/16/2017,1917.231104
7/17/2017,2226.746957
7/18/2017,2305.289161
7/19/2017,2258.034992
7/20/2017,2857.347762
7/21/2017,2658.803346
7/22/2017,2831.333535
7/23/2017,2750.034227
7/24/2017,2767.137633
7/25/2017,2559.589905
7/26/2017,2527.931534
7/27/2017,2664.830393
7/28/2017,2786.944607
7/29/2017,2712.71584
7/30/2017,2755.365413
7/31/2017,2868.235069
8/1/2017,2734.137758
8/2/2017,2702.171777
8/3/2017,2792.757445
8/4/2017,2864.825741
8/5/2017,3258.894416
8/6/2017,3234.79209
8/7/2017,3397.543853
8/8/2017,3426.48996
8/9/2017,3349.43849
8/10/2017,3420.144415
8/11/2017,3651.992894
8/12/2017,3875.357913
8/13/2017,4065.44211
8/14/2017,4324.042812
8/15/2017,4160.068852
8/16/2017,4379.370693
8/17/2017,4271.187026
8/18/2017,4105.300987
8/19/2017,4151.132889
8/20/2017,4055.54352
8/21/2017,3999.608357
8/22/2017,4092.770397
8/23/2017,4145.557828
8/24/2017,4323.535018
8/25/2017,4356.328526
8/26/2017,4341.765948
8/27/2017,4332.279363
8/28/2017,4381.277663
8/29/2017,4591.950588
8/30/2017,4577.463111
8/31/2017,4732.581592
9/1/2017,4927.712508
9/2/2017,4590.093657
9/3/2017,4636.313933
9/4/2017,4292.877038
9/5/2017,4415.248352
9/6/2017,4619.852236
9/7/2017,4630.503427
9/8/2017,4341.646198
9/9/2017,4331.747529
9/10/2017,4248.970223
9/11/2017,4218.009417
9/12/2017,4160.596535
9/13/2017,3864.475953
9/14/2017,3216.276811
9/15/2017,3718.038028
9/16/2017,3694.3227
9/17/2017,3678.482611
9/18/2017,4091.246986
9/19/2017,3896.702681
9/20/2017,3877.730205
9/21/2017,3608.283479
9/22/2017,3610.452373
9/23/2017,3784.208876
9/24/2017,3668.494268
9/25/2017,3924.202695
9/26/2017,3878.223753
9/27/2017,4200.695728
9/28/2017,4181.697906
9/29/2017,4159.370509
9/30/2017,4349.368763
10/1/2017,4386.837193
10/2/2017,4391.539345
10/3/2017,4311.355223
10/4/2017,4218.372491
10/5/2017,4312.997433
10/6/2017,4360.534056
10/7/2017,4420.100697
10/8/2017,4594.715658
10/9/2017,4768.940849
10/10/2017,4764.5207
10/11/2017,4815.811179
10/12/2017,5435.658434
10/13/2017,5630.718573
10/14/2017,5758.313096
10/15/2017,5700.268119
10/16/2017,5753.857486
10/17/2017,5598.713314
10/18/2017,5571.864226
10/19/2017,5692.816916
10/20/2017,5983.558301
10/21/2017,6016.885115
10/22/2017,5990.735812
10/23/2017,5903.637786
10/24/2017,5513.854275
10/25/2017,5719.676594
10/26/2017,5892.352363
10/27/2017,5760.026303
10/28/2017,5719.929237
10/29/2017,6137.665604
10/30/2017,6112.438987
10/31/2017,6444.31383
11/1/2017,6750.122611
11/2/2017,7038.030663
11/3/2017,7172.452443
11/4/2017,7388.078025
11/5/2017,7390.68703
11/6/2017,6985.912736
11/7/2017,7121.12479
11/8/2017,7456.244896
11/9/2017,7143.96598
11/10/2017,6557.813589
11/11/2017,6324.001738
11/12/2017,5858.257143
11/13/2017,6530.685541
11/14/2017,6625.892561
11/15/2017,7288.341854
11/16/2017,7835.439111
11/17/2017,7698.442875
11/18/2017,7768.913828
11/19/2017,8029.566533
11/20/2017,8250.014976
11/21/2017,8093.645051
11/22/2017,8224.766394
11/23/2017,7998.505004
11/24/2017,8190.642123
11/25/2017,8752.606182
11/26/2017,9298.80545
11/27/2017,9724.876322
11/28/2017,9968.505786
11/29/2017,9857.990292
11/30/2017,10001.57041
12/1/2017,10874.77363
12/2/2017,10918.4804
12/3/2017,11263.3385
12/4/2017,11605.99365
12/5/2017,11707.29843
12/6/2017,13755.32272
12/7/2017,17527.799
12/8/2017,16509.63562
12/9/2017,14979.76311
12/10/2017,15086.42798
12/11/2017,16714.05651
12/12/2017,17062.04883
12/13/2017,16276.06584
12/14/2017,16536.85955
12/15/2017,17652.30914
12/16/2017,19326.72483
12/17/2017,19043.06091
12/18/2017,18885.34018
12/19/2017,17561.78347
12/20/2017,16473.00213
12/21/2017,15514.49743
12/22/2017,13704.87445
12/23/2017,14427.96546
12/24/2017,13768.81496
12/25/2017,13875.17445
12/26/2017,15739.24577
12/27/2017,15417.61954
12/28/2017,14453.23952
12/29/2017,14412.77153
12/30/2017,12609.38832
12/31/2017,13923.29422
1/1/2018,13489.55343
1/2/2018,14773.33012
1/3/2018,15141.98759
1/4/2018,15255.30151
1/5/2018,16983.50718
1/6/2018,17139.40222
1/7/2018,16194.79948
1/8/2018,15023.39327
1/9/2018,14540.13078
1/10/2018,14888.97343
1/11/2018,13395.50223
1/12/2018,13899.01495
1/13/2018,14261.72687
1/14/2018,13706.30186
1/15/2018,13580.26456
1/16/2018,11286.97814
1/17/2018,11192.02701
1/18/2018,11236.73516
1/19/2018,11601.66544
1/20/2018,12777.95814
1/21/2018,11535.55985
1/22/2018,10824.17097
1/23/2018,10828.57543
1/24/2018,11346.58509
1/25/2018,11143.39525
1/26/2018,11072.58628
1/27/2018,11428.68356
1/28/2018,11733.04909
1/29/2018,11152.48349
1/30/2018,10060.44844
1/31/2018,10108.51808
2/1/2018,9060.12197
2/2/2018,8844.957205
2/3/2018,9159.917196
2/4/2018,8125.323568
2/5/2018,6922.357206
2/6/2018,7687.308014
2/7/2018,7627.208718
2/8/2018,8242.804454
2/9/2018,8661.671598
2/10/2018,8551.540335
2/11/2018,8114.005505
2/12/2018,8876.876992
2/13/2018,8549.642493
2/14/2018,9462.757796
2/15/2018,10004.80405
2/16/2018,10204.82431
2/17/2018,11064.91404
2/18/2018,10459.15173
2/19/2018,11203.88887
2/20/2018,11229.22392
2/21/2018,10473.13341
2/22/2018,9855.540424
2/23/2018,10145.46225
2/24/2018,9691.701224
2/25/2018,9630.630459
2/26/2018,10332.94086
2/27/2018,10593.85032
2/28/2018,10355.46404
3/1/2018,10885.67078
3/2/2018,11028.00729
3/3/2018,11429.0809
3/4/2018,11466.57556
3/5/2018,11408.14981
3/6/2018,10733.53815
3/7/2018,9953.383939
3/8/2018,9329.171814
3/9/2018,9244.695819
3/10/2018,8852.289261
3/11/2018,9487.271041
3/12/2018,9130.667725
3/13/2018,9124.843812
3/14/2018,8209.58271
3/15/2018,8268.145529
3/16/2018,8266.084764
3/17/2018,7834.260621
3/18/2018,8182.438086
3/19/2018,8606.258058
3/20/2018,8911.3529
3/21/2018,8889.062841
3/22/2018,8699.55839
3/23/2018,8906.019017
3/24/2018,8565.746479
3/25/2018,8435.191285
3/26/2018,8138.110162
3/27/2018,7828.67099
3/28/2018,7896.607585
3/29/2018,7091.70576
3/30/2018,6840.646653
3/31/2018,6900.617901
4/1/2018,6808.169155
4/2/2018,7079.238881
4/3/2018,7381.31327
4/4/2018,6799.410424
4/5/2018,6772.341518
4/6/2018,6640.81823
4/7/2018,6910.994623
4/8/2018,6992.042234
4/9/2018,6771.283946
4/10/2018,6850.440501
4/11/2018,7058.618105
4/12/2018,7917.434338
4/13/2018,7913.171413
4/14/2018,8022.635828
4/15/2018,8318.36124
4/16/2018,8050.707072
4/17/2018,7919.336698
4/18/2018,8161.808039
4/19/2018,8302.077373
4/20/2018,8861.218703
4/21/2018,8912.019241
4/22/2018,8830.448574
4/23/2018,9001.581601
4/24/2018,9579.364543
4/25/2018,8879.749537
4/26/2018,9233.154093
4/27/2018,8986.116753
4/28/2018,9331.413379
4/29/2018,9389.32587
4/30/2018,9224.420877
5/1/2018,9073.0329
5/2/2018,9241.65538
5/3/2018,9704.432298
5/4/2018,9702.753033
5/5/2018,9850.214124
5/6/2018,9654.918166
5/7/2018,9369.942016
5/8/2018,9189.426231
5/9/2018,9312.271601
5/10/2018,8975.027121
5/11/2018,8407.497497
5/12/2018,8466.951908
5/13/2018,8689.784565
5/14/2018,8670.194612
5/15/2018,8477.796805
5/16/2018,8369.073774
5/17/2018,8100.073236
5/18/2018,8252.747738
5/19/2018,8276.371013
5/20/2018,8532.548134
5/21/2018,8400.435996
5/22/2018,7977.763579
5/23/2018,7533.391461
5/24/2018,7576.601878
5/25/2018,7478.91268
5/26/2018,7370.295669
5/27/2018,7351.120226
5/28/2018,7148.863849
5/29/2018,7456.679738
5/30/2018,7393.174819
5/31/2018,7499.938145
6/1/2018,7535.923424
6/2/2018,7685.729993
6/3/2018,7695.132627
6/4/2018,7504.542109
6/5/2018,7617.619367
6/6/2018,7649.268025
6/7/2018,7679.315944
6/8/2018,7616.391501
6/9/2018,7445.687566
6/10/2018,6792.818633
6/11/2018,6853.443933
6/12/2018,6548.497872
6/13/2018,6307.617729
6/14/2018,6634.4954
6/15/2018,6424.782407
6/16/2018,6481.19348
6/17/2018,6459.998704
6/18/2018,6696.13917
6/19/2018,6745.31522
6/20/2018,6757.448519
6/21/2018,6650.460106
6/22/2018,6058.227504
6/23/2018,6131.803269
6/24/2018,6143.611382
6/25/2018,6251.653525
6/26/2018,6088.342773
6/27/2018,6142.924729
6/28/2018,5876.100065
6/29/2018,6199.411694
6/30/2018,6388.326791
7/1/2018,6376.550047
7/2/2018,6619.946547
7/3/2018,6529.235583
7/4/2018,6597.489916
7/5/2018,6540.270359
7/6/2018,6600.649813
7/7/2018,6753.056731
7/8/2018,6716.515858
7/9/2018,6645.165089
7/10/2018,6314.043459
7/11/2018,6372.477193
7/12/2018,6242.245
7/13/2018,6220.609
7/14/2018,6261.833242
7/15/2018,6378.900021
7/16/2018,6723.387614
7/17/2018,7300.596339
7/18/2018,7376.745204
7/19/2018,7464.515945
7/20/2018,7332.038313
7/21/2018,7413.304918
7/22/2018,7444.316492
7/23/2018,7753.968203
7/24/2018,8355.945848
7/25/2018,8162.303362
7/26/2018,7968.247983
7/27/2018,8176.825032
7/28/2018,8219.54225
7/29/2018,8212.909944
7/30/2018,8121.807715
7/31/2018,7721.390253
8/1/2018,7594.412378
8/2/2018,7510.029577
8/3/2018,7390.945619
8/4/2018,7010.969462
8/5/2018,7020.429196
8/6/2018,6932.074199
8/7/2018,6713.82144
8/8/2018,6299.010497
8/9/2018,6542.093805
8/10/2018,6158.266116
8/11/2018,6232.394108
8/12/2018,6303.467838
8/13/2018,6251.397018
8/14/2018,6198.279904
8/15/2018,6287.518555
8/16/2018,6319.704457
8/17/2018,6578.117583
8/18/2018,6401.72094
8/19/2018,6477.001323
8/20/2018,6254.868672
8/21/2018,6474.449174
8/22/2018,6365.729376
8/23/2018,6516.791853
8/24/2018,6662.682998
8/25/2018,6727.416603
8/26/2018,6680.341825
8/27/2018,6897.439093
8/28/2018,7073.305404
8/29/2018,7020.364924
8/30/2018,6966.109206
8/31/2018,7011.730138
9/1/2018,7191.16892
9/2/2018,7284.119937
9/3/2018,7247.408479
9/4/2018,7341.893864
9/5/2018,6691.052429
9/6/2018,6495.847214
9/7/2018,6393.470645
9/8/2018,6188.003781
9/9/2018,6256.289924
9/10/2018,6291.578847
9/11/2018,6275.571962
9/12/2018,6321.242712
9/13/2018,6486.548148
9/14/2018,6475.066674
9/15/2018,6510.573902
9/16/2018,6488.467536
9/17/2018,6241.142925
9/18/2018,6333.786355
9/19/2018,6383.59223
9/20/2018,6485.157217
9/21/2018,6752.590874
9/22/2018,6707.90757
9/23/2018,6700.677203
9/24/2018,6578.578447
9/25/2018,6440.146422
9/26/2018,6456.334775
9/27/2018,6670.292824
9/28/2018,6631.021848
9/29/2018,6601.718587
9/30/2018,6599.811059
10/1/2018,6574.384061
10/2/2018,6510.476507
10/3/2018,6478.359816
10/4/2018,6554.724477
10/5/2018,6596.948343
10/6/2018,6562.118096
10/7/2018,6575.460346
10/8/2018,6629.625904
10/9/2018,6598.38079
10/10/2018,6540.004974
10/11/2018,6182.805124
10/12/2018,6220.488451
10/13/2018,6227.025591
10/14/2018,6213.697137
10/15/2018,6539.090465
10/16/2018,6520.588921
10/17/2018,6513.002536
10/18/2018,6461.383659
10/19/2018,6418.267783
10/20/2018,6436.83229
10/21/2018,6468.226344
10/22/2018,6439.763557
10/23/2018,6438.96482
10/24/2018,6449.448531
10/25/2018,6420.045766
10/26/2018,6431.43255
10/27/2018,6449.198478
10/28/2018,6442.038667
10/29/2018,6293.66545
10/30/2018,6305.102048
10/31/2018,6333.795163
11/1/2018,6345.387609
11/2/2018,6376.433894
11/3/2018,6356.003093
11/4/2018,6435.025499
11/5/2018,6423.938036
11/6/2018,6466.660645
11/7/2018,6521.643737
11/8/2018,6444.756636
11/9/2018,6357.639906
11/10/2018,6371.800855
11/11/2018,6366.735852
11/12/2018,6354.787619
11/13/2018,6299.543227
11/14/2018,5770.22359
11/15/2018,5622.088025
11/16/2018,5547.672065
11/17/2018,5534.34663
11/18/2018,5594.227744
11/19/2018,4832.384497
11/20/2018,4478.157619
11/21/2018,4573.495288
11/22/2018,4321.983962
11/23/2018,4328.744946
11/24/2018,3882.113829
11/25/2018,3958.271789
11/26/2018,3766.013394
11/27/2018,3792.842246
11/28/2018,4259.318758
11/29/2018,4285.036908
11/30/2018,4028.007957
12/1/2018,4222.294532
12/2/2018,4153.95728
12/3/2018,3897.332037
12/4/2018,3979.595473
12/5/2018,3781.870891
12/6/2018,3536.009379
12/7/2018,3433.774761
12/8/2018,3488.784892
12/9/2018,3629.691617
12/10/2018,3512.290425
12/11/2018,3418.807239
12/12/2018,3518.674626
12/13/2018,3346.70413
12/14/2018,3272.373807
12/15/2018,3260.51645
12/16/2018,3291.10187
12/17/2018,3584.296944
12/18/2018,3733.173855
12/19/2018,3776.492583
12/20/2018,4162.552172
12/21/2018,3950.89673
12/22/2018,4082.375591
12/23/2018,4054.006247
12/24/2018,4104.001269
12/25/2018,3884.14358
12/26/2018,3898.819014
12/27/2018,3705.591427
12/28/2018,3985.784278
12/29/2018,3876.554537
12/30/2018,3932.565711
12/31/2018,3798.788196
1/1/2019,3919.854186
