Date,BTC_Price,BTC_Change,BTC_pct_Change
11/19/2020,17920.15768,64.42574868,0.360812701
11/20/2020,18680.64837,760.4906857,4.243772288
11/21/2020,18742.333,61.68463374,0.330206064
11/22/2020,18438.09413,-304.2388727,-1.623271087
11/23/2020,18560.15968,122.0655488,0.662029101
11/24/2020,19171.7722,611.6125177,3.295297714
11/25/2020,18542.80425,-628.9679491,-3.280698011
11/26/2020,17111.87031,-1430.933933,-7.71692304
11/27/2020,16948.69021,-163.1801015,-0.953607633
11/28/2020,17694.83184,746.1416287,4.402355695
11/29/2020,18237.22198,542.3901349,3.065246055
11/30/2020,19531.16868,1293.946702,7.095086651
12/1/2020,19109.43172,-421.7369566,-2.159302208
12/2/2020,19075.539,-33.89272346,-0.177361232
12/3/2020,19396.90996,321.3709614,1.684728077
12/4/2020,18804.90762,-592.0023359,-3.052044564
12/5/2020,19471.59309,666.6854699,3.545273836
12/6/2020,19356.78456,-114.8085351,-0.589620657
12/7/2020,19229.94358,-126.8409763,-0.655279165
12/8/2020,18494.30714,-735.6364427,-3.825473744
12/9/2020,18544.84656,50.53942306,0.273270162
12/10/2020,18228.84204,-316.0045215,-1.704001812
12/11/2020,17995.51426,-233.3277816,-1.279992339
12/12/2020,18709.53682,714.0225564,3.967780782
12/13/2020,19150.5022,440.9653807,2.356901643
12/14/2020,19232.25219,81.7499898,0.426881702
12/15/2020,19541.17168,308.9194923,1.606257496
12/16/2020,21453.98069,1912.809008,9.788609607
12/17/2020,22710.03845,1256.057766,5.854660653
12/18/2020,23009.45894,299.4204911,1.318449952
12/19/2020,23921.33639,911.8774415,3.963054688
12/20/2020,23581.0565,-340.2798899,-1.422495317
12/21/2020,22768.80523,-812.2512613,-3.444507507
12/22/2020,23758.26466,989.4594219,4.345680029
12/23/2020,23269.0056,-489.2590522,-2.0593215
12/24/2020,23704.46302,435.4574155,1.871405349
12/25/2020,24626.51322,922.0502012,3.889774683
12/26/2020,26408.75473,1782.241509,7.237084249
12/27/2020,26801.59386,392.8391317,1.48753372
12/28/2020,26918.34898,116.7551157,0.435627509
12/29/2020,27154.96851,236.6195339,0.87902692
12/30/2020,28581.15611,1426.187595,5.252031849
12/31/2020,28986.00604,404.8499299,1.41649249
1/1/2021,29602.67126,616.6652264,2.127458421
1/2/2021,31732.66806,2129.996797,7.195285783
1/3/2021,32036.86464,304.1965766,0.958622754
1/4/2021,32006.14351,-30.72112692,-0.095893051
1/5/2021,33662.25677,1656.11326,5.174360539
1/6/2021,36653.40711,2991.150346,8.885768909
1/7/2021,39449.01926,2795.612142,7.627154915
1/8/2021,40694.50694,1245.487682,3.157208229
1/9/2021,40346.05998,-348.4469547,-0.856250587
1/10/2021,37596.03049,-2750.029498,-6.816104221
1/11/2021,34965.46813,-2630.562352,-6.996915148
1/12/2021,34635.92296,-329.5451774,-0.942487531
1/13/2021,37021.97319,2386.050238,6.888946602
1/14/2021,40069.04236,3047.069165,8.230434259
1/15/2021,36777.26313,-3291.77923,-8.215268039
1/16/2021,36195.48304,-581.7800844,-1.58190152
1/17/2021,35821.97124,-373.5118092,-1.03192934
1/18/2021,36625.32989,803.3586586,2.242642241
1/19/2021,36045.96013,-579.3697605,-1.581882708
1/20/2021,35134.15908,-911.8010496,-2.52955129
1/21/2021,31015.4552,-4118.703887,-11.72279057
1/22/2021,32861.49332,1846.038122,5.95199429
1/23/2021,32067.99236,-793.5009582,-2.414683199
1/24/2021,32365.74421,297.7518536,0.928501698
1/25/2021,32519.16745,153.4232358,0.474029686
1/26/2021,32300.22243,-218.9450205,-0.673279907
1/27/2021,30473.42173,-1826.800703,-5.655690783
1/28/2021,33569.64972,3096.227995,10.16042118
1/29/2021,34557.16103,987.511312,2.941678928
1/30/2021,34241.92632,-315.2347158,-0.912212423
1/31/2021,33099.05749,-1142.868831,-3.337630076
