date,TEU
2013-12-29 00:00:00,32.94087474
2013-12-30 00:00:00,40.84668467
2013-12-31 00:00:00,23.71742981
2014-01-01 00:00:00,32.94087474
2014-01-02 00:00:00,39.52904968
2014-01-03 00:00:00,80.37573436
2014-01-04 00:00:00,39.52904968
2014-01-05 00:00:00,48.75249461
2014-01-06 00:00:00,135.7164039
2014-01-07 00:00:00,64.56411448
2014-01-08 00:00:00,35.57614472
2014-01-09 00:00:00,55.34066956
2014-01-10 00:00:00,52.70539958
2014-01-11 00:00:00,19.76452484
2014-01-12 00:00:00,25.0350648
2014-01-13 00:00:00,51.38776459
2014-01-14 00:00:00,81.69336935
2014-01-15 00:00:00,59.29357453
2014-01-16 00:00:00,44.79958964
2014-01-17 00:00:00,27.67033478
2014-01-18 00:00:00,28.98796977
2014-01-19 00:00:00,22.39979482
2014-01-20 00:00:00,32.94087474
2014-01-21 00:00:00,36.8937797
2014-01-22 00:00:00,88.28154429
2014-01-23 00:00:00,44.79958964
2014-01-24 00:00:00,46.11722463
2014-01-25 00:00:00,36.8937797
2014-01-26 00:00:00,30.30560476
2014-01-27 00:00:00,35.57614472
2014-01-28 00:00:00,31.62323975
2014-01-29 00:00:00,89.59917928
2014-01-30 00:00:00,39.52904968
2014-01-31 00:00:00,21.08215983
2014-02-01 00:00:00,19.76452484
2014-02-02 00:00:00,21.08215983
2014-02-03 00:00:00,57.97593954
2014-02-04 00:00:00,83.01100434
2014-02-05 00:00:00,52.70539958
2014-02-06 00:00:00,51.38776459
2014-02-07 00:00:00,64.56411448
2014-02-08 00:00:00,31.62323975
2014-02-09 00:00:00,30.30560476
2014-02-10 00:00:00,158.1161987
2014-02-11 00:00:00,83.01100434
2014-02-12 00:00:00,85.64627431
2014-02-13 00:00:00,51.38776459
2014-02-14 00:00:00,25.0350648
2014-02-15 00:00:00,22.39979482
2014-02-16 00:00:00,25.0350648
2014-02-17 00:00:00,52.70539958
2014-02-18 00:00:00,68.51701945
2014-02-19 00:00:00,48.75249461
2014-02-20 00:00:00,51.38776459
2014-02-21 00:00:00,42.16431966
2014-02-22 00:00:00,31.62323975
2014-02-23 00:00:00,27.67033478
2014-02-24 00:00:00,84.32863933
2014-02-25 00:00:00,65.88174947
2014-02-26 00:00:00,61.9288445
2014-02-27 00:00:00,52.70539958
2014-02-28 00:00:00,59.29357453
2014-03-01 00:00:00,39.52904968
2014-03-02 00:00:00,26.35269979
2014-03-03 00:00:00,72.46992442
2014-03-04 00:00:00,64.56411448
2014-03-05 00:00:00,59.29357453
2014-03-06 00:00:00,44.79958964
2014-03-07 00:00:00,80.37573436
2014-03-08 00:00:00,32.94087474
2014-03-09 00:00:00,38.21141469
2014-03-10 00:00:00,38.21141469
2014-03-11 00:00:00,56.65830455
2014-03-12 00:00:00,118.5871491
2014-03-13 00:00:00,43.48195465
2014-03-14 00:00:00,36.8937797
2014-03-15 00:00:00,40.84668467
2014-03-16 00:00:00,21.08215983
2014-03-17 00:00:00,35.57614472
2014-03-18 00:00:00,75.1051944
2014-03-19 00:00:00,63.24647949
2014-03-20 00:00:00,92.23444926
2014-03-21 00:00:00,57.97593954
2014-03-22 00:00:00,32.94087474
2014-03-23 00:00:00,17.12925486
2014-03-24 00:00:00,69.83465444
2014-03-25 00:00:00,51.38776459
2014-03-26 00:00:00,55.34066956
2014-03-27 00:00:00,38.21141469
2014-03-28 00:00:00,35.57614472
2014-03-29 00:00:00,17.12925486
2014-03-30 00:00:00,18.44688985
2014-03-31 00:00:00,36.8937797
2014-04-01 00:00:00,54.02303457
2014-04-02 00:00:00,36.8937797
2014-04-03 00:00:00,26.35269979
2014-04-04 00:00:00,32.94087474
2014-04-05 00:00:00,22.39979482
2014-04-06 00:00:00,22.39979482
2014-04-07 00:00:00,46.11722463
2014-04-08 00:00:00,59.29357453
2014-04-09 00:00:00,54.02303457
2014-04-10 00:00:00,46.11722463
2014-04-11 00:00:00,31.62323975
2014-04-12 00:00:00,18.44688985
2014-04-13 00:00:00,21.08215983
2014-04-14 00:00:00,69.83465444
2014-04-15 00:00:00,38.21141469
2014-04-16 00:00:00,48.75249461
2014-04-17 00:00:00,34.25850973
2014-04-18 00:00:00,21.08215983
2014-04-19 00:00:00,9.223444926
2014-04-20 00:00:00,6.588174947
2014-04-21 00:00:00,22.39979482
2014-04-22 00:00:00,60.61120952
2014-04-23 00:00:00,35.57614472
2014-04-24 00:00:00,55.34066956
2014-04-25 00:00:00,48.75249461
2014-04-26 00:00:00,10.54107992
2014-04-27 00:00:00,11.85871491
2014-04-28 00:00:00,21.08215983
2014-04-29 00:00:00,39.52904968
2014-04-30 00:00:00,28.98796977
2014-05-01 00:00:00,42.16431966
2014-05-02 00:00:00,44.79958964
2014-05-03 00:00:00,11.85871491
2014-05-04 00:00:00,17.12925486
2014-05-05 00:00:00,36.8937797
2014-05-06 00:00:00,64.56411448
2014-05-07 00:00:00,54.02303457
2014-05-08 00:00:00,31.62323975
2014-05-09 00:00:00,35.57614472
2014-05-10 00:00:00,35.57614472
2014-05-11 00:00:00,18.44688985
2014-05-12 00:00:00,40.84668467
2014-05-13 00:00:00,32.94087474
2014-05-14 00:00:00,26.35269979
2014-05-15 00:00:00,39.52904968
2014-05-16 00:00:00,36.8937797
2014-05-17 00:00:00,15.81161987
2014-05-18 00:00:00,10.54107992
2014-05-19 00:00:00,34.25850973
2014-05-20 00:00:00,42.16431966
2014-05-21 00:00:00,63.24647949
2014-05-22 00:00:00,46.11722463
2014-05-23 00:00:00,31.62323975
2014-05-24 00:00:00,11.85871491
2014-05-25 00:00:00,19.76452484
2014-05-26 00:00:00,31.62323975
2014-05-27 00:00:00,55.34066956
2014-05-28 00:00:00,48.75249461
2014-05-29 00:00:00,43.48195465
2014-05-30 00:00:00,30.30560476
2014-05-31 00:00:00,17.12925486
2014-06-01 00:00:00,10.54107992
2014-06-02 00:00:00,30.30560476
2014-06-03 00:00:00,34.25850973
2014-06-04 00:00:00,25.0350648
2014-06-05 00:00:00,21.08215983
2014-06-06 00:00:00,34.25850973
2014-06-07 00:00:00,14.49398488
2014-06-08 00:00:00,19.76452484
2014-06-09 00:00:00,23.71742981
2014-06-10 00:00:00,25.0350648
2014-06-11 00:00:00,31.62323975
2014-06-12 00:00:00,40.84668467
2014-06-13 00:00:00,23.71742981
2014-06-14 00:00:00,19.76452484
2014-06-15 00:00:00,11.85871491
2014-06-16 00:00:00,31.62323975
2014-06-17 00:00:00,32.94087474
2014-06-18 00:00:00,102.7755292
2014-06-19 00:00:00,57.97593954
2014-06-20 00:00:00,28.98796977
2014-06-21 00:00:00,10.54107992
2014-06-22 00:00:00,14.49398488
2014-06-23 00:00:00,21.08215983
2014-06-24 00:00:00,25.0350648
2014-06-25 00:00:00,31.62323975
2014-06-26 00:00:00,30.30560476
2014-06-27 00:00:00,135.7164039
2014-06-28 00:00:00,25.0350648
2014-06-29 00:00:00,13.17634989
2014-06-30 00:00:00,50.0701296
2014-07-01 00:00:00,40.84668467
2014-07-02 00:00:00,32.94087474
2014-07-03 00:00:00,22.39979482
2014-07-04 00:00:00,30.30560476
2014-07-05 00:00:00,18.44688985
2014-07-06 00:00:00,5.270539958
2014-07-07 00:00:00,25.0350648
2014-07-08 00:00:00,50.0701296
2014-07-09 00:00:00,44.79958964
2014-07-10 00:00:00,32.94087474
2014-07-11 00:00:00,30.30560476
2014-07-12 00:00:00,34.25850973
2014-07-13 00:00:00,15.81161987
2014-07-14 00:00:00,27.67033478
2014-07-15 00:00:00,106.7284341
2014-07-16 00:00:00,69.83465444
2014-07-17 00:00:00,40.84668467
2014-07-18 00:00:00,94.86971924
2014-07-19 00:00:00,15.81161987
2014-07-20 00:00:00,9.223444926
2014-07-21 00:00:00,27.67033478
2014-07-22 00:00:00,38.21141469
2014-07-23 00:00:00,40.84668467
2014-07-24 00:00:00,35.57614472
2014-07-25 00:00:00,17.12925486
2014-07-26 00:00:00,15.81161987
2014-07-27 00:00:00,10.54107992
2014-07-28 00:00:00,39.52904968
2014-07-29 00:00:00,28.98796977
2014-07-30 00:00:00,39.52904968
2014-07-31 00:00:00,61.9288445
2014-08-01 00:00:00,28.98796977
2014-08-02 00:00:00,26.35269979
2014-08-03 00:00:00,25.0350648
2014-08-04 00:00:00,27.67033478
2014-08-05 00:00:00,57.97593954
2014-08-06 00:00:00,25.0350648
2014-08-07 00:00:00,23.71742981
2014-08-08 00:00:00,26.35269979
2014-08-09 00:00:00,18.44688985
2014-08-10 00:00:00,11.85871491
2014-08-11 00:00:00,25.0350648
2014-08-12 00:00:00,40.84668467
2014-08-13 00:00:00,51.38776459
2014-08-14 00:00:00,38.21141469
2014-08-15 00:00:00,44.79958964
2014-08-16 00:00:00,77.74046438
2014-08-17 00:00:00,221.3626782
2014-08-18 00:00:00,188.4218035
2014-08-19 00:00:00,126.492959
2014-08-20 00:00:00,88.28154429
2014-08-21 00:00:00,71.15228943
2014-08-22 00:00:00,88.28154429
2014-08-23 00:00:00,39.52904968
2014-08-24 00:00:00,38.21141469
2014-08-25 00:00:00,84.32863933
2014-08-26 00:00:00,50.0701296
2014-08-27 00:00:00,55.34066956
2014-08-28 00:00:00,121.222419
2014-08-29 00:00:00,51.38776459
2014-08-30 00:00:00,21.08215983
2014-08-31 00:00:00,22.39979482
2014-09-01 00:00:00,42.16431966
2014-09-02 00:00:00,52.70539958
2014-09-03 00:00:00,56.65830455
